id,theme,question,reponse_1,reponse_2,reponse_3,reponse_4,bonne_reponse,explication,difficulte
263,Géographie,Quelle est la monnaie officielle d'Argentine ?,la livre égyptienne,le shilling kényan,le peso argentin,la couronne islandaise,3,,3
264,Géographie,Quelle est la monnaie officielle du Chili ?,le franc suisse,le peso chilien,le peso argentin,le shilling kényan,2,,3
265,Géographie,Quelle est la monnaie officielle d'Islande ?,le peso mexicain,la couronne islandaise,la couronne suédoise,la livre égyptienne,2,,4
266,Géographie,Quelle est la monnaie officielle de la Bulgarie ?,le yen,le cedi,le baht,le lev,4,,5
267,Géographie,Quelle est la monnaie officielle de la Roumanie ?,le leu,le birr,le yen,le cedi,1,,4
268,Géographie,Quelle est la monnaie officielle de la Croatie ?,le leu,le dong,le baht,l'euro,4,,4
269,Géographie,Dans quel pays se jette le Nil ?,l'Italie,la Russie,l'Égypte,l'Autriche,3,,3
270,Géographie,Dans quel pays se jette l'Amazone ?,le Brésil,le Pakistan,la Pologne,la France,1,,3
271,Géographie,Dans quel pays se jette le Yangzi Jiang ?,la France,le Mali,le Portugal,la Chine,4,,4
272,Géographie,Dans quel pays se jette le Mississippi ?,la Belgique,les États-Unis,le Portugal,le Pakistan,2,,3
273,Géographie,Dans quel pays se jette la Volga ?,la Russie,le Portugal,la Pologne,le Brésil,1,,4
274,Géographie,Dans quel pays se jette le Danube ?,l'Espagne,l'Irak,l'Autriche,l'Égypte,3,,4
275,Géographie,Dans quel pays se jette le Gange ?,l'Espagne,l'Autriche,l'Inde,l'Allemagne,3,,3
276,Géographie,Dans quel pays se jette le Mékong ?,la Belgique,le Brésil,le Viêt Nam,la Pologne,3,,4
277,Géographie,Dans quel pays se jette le Rhin ?,la Belgique,l'Allemagne,l'Australie,le Portugal,2,,3
278,Géographie,Dans quel pays se jette la Tamise ?,la Zambie,le Portugal,la Belgique,le Royaume-Uni,4,,2
279,Géographie,Dans quel pays se jette le Tage ?,le Portugal,le Venezuela,le Brésil,la Belgique,1,,4
280,Géographie,Dans quel pays se jette l'Èbre ?,l'Espagne,l'Allemagne,l'Autriche,la Russie,1,,5
281,Géographie,Dans quel pays se jette le Pô ?,l'Espagne,l'Italie,l'Allemagne,la Russie,2,,4
282,Géographie,Dans quel pays se jette le Zambèze ?,le Mali,la Zambie,le Mexique,le Canada,2,,5
283,Géographie,Dans quel pays se jette le Congo ?,le Mexique,la Pologne,le Royaume-Uni,la République démocratique du Congo,4,,4
284,Géographie,Dans quel pays se jette le Niger ?,le Portugal,le Mali,la France,la Pologne,2,,5
285,Géographie,Dans quel pays se jette l'Euphrate ?,l'Italie,l'Espagne,la Chine,l'Irak,4,,5
286,Géographie,Dans quel pays se jette l'Indus ?,le Mexique,le Pakistan,la France,le Portugal,2,,5
287,Géographie,Dans quel pays se jette le Saint-Laurent ?,la Pologne,le Canada,la Russie,le Mexique,2,,4
288,Géographie,Dans quel pays se jette le Colorado ?,les États-Unis,la Belgique,la Pologne,la Zambie,1,,4
289,Géographie,Dans quel pays se jette le Rio Grande ?,le Pakistan,la Zambie,la France,le Mexique,4,,5
290,Géographie,Dans quel pays se jette l'Elbe ?,l'Irak,l'Allemagne,l'Australie,l'Italie,2,,5
291,Géographie,Dans quel pays se jette la Seine ?,le Brésil,le Mexique,la France,le Pakistan,3,,2
292,Géographie,Dans quel pays se jette la Loire ?,le Portugal,la Belgique,la France,la Pologne,3,,2
293,Géographie,Dans quel pays se jette le Douro ?,la Chine,le Portugal,la Zambie,le Brésil,2,,5
294,Géographie,Dans quel pays se jette la Meuse ?,la France,le Pakistan,le Mexique,la Belgique,4,,5
295,Géographie,Dans quel pays se jette l'Oder ?,la France,la Zambie,la Pologne,la Chine,3,,5
296,Géographie,Dans quel pays se jette le Murray ?,l'Australie,le Portugal,l'Allemagne,l'Irak,1,,5
297,Géographie,Dans quel pays se jette l'Orénoque ?,la Pologne,le Venezuela,les États-Unis,le Mexique,2,,5
298,Géographie,Dans quel pays se jette le Paraná ?,le Portugal,le Pakistan,l'Espagne,l'Argentine,4,,5
299,Géographie,Où se trouve l'Everest ?,la Turquie,les Andes,le Mexique,l'Himalaya,4,,1
300,Géographie,Où se trouve le mont Blanc ?,les Pyrénées,les Alpes,l'Himalaya,le Caucase,2,,1
301,Géographie,Où se trouve le Kilimandjaro ?,le Karakoram,l'Afrique de l'Est,les Alpes,les Pyrénées,2,,2
302,Géographie,Où se trouve l'Aconcagua ?,le Japon,la Grèce,les Andes,le Mexique,3,,3
303,Géographie,Où se trouve le mont McKinley ?,l'Alaska,les Alpes,la Turquie,la Grèce,1,,4
304,Géographie,Où se trouve l'Elbrouz ?,le Caucase,la Grèce,la Sicile,le Mexique,1,,4
305,Géographie,Où se trouve le Mont Fuji ?,le Japon,les Alpes,les Andes,le Mexique,1,,2
306,Géographie,Où se trouve le Cervin ?,la Sicile,le Caucase,la Campanie,les Alpes,4,,3
307,Géographie,Où se trouve le K2 ?,le Karakoram,la Sicile,la Campanie,l'Himalaya,1,,3
308,Géographie,Où se trouve le Vignemale ?,la Campanie,le Mexique,la Sicile,les Pyrénées,4,,4
309,Géographie,Où se trouve le Puy de Dôme ?,les îles Éoliennes,le Karakoram,le Massif central,le Caucase,3,,3
310,Géographie,Où se trouve l'Etna ?,la Sicile,la Grèce,les Pyrénées,les Alpes,1,,2
311,Géographie,Où se trouve le Vésuve ?,le Mexique,les Andes,la Sicile,la Campanie,4,,2
312,Géographie,Où se trouve le Stromboli ?,l'Amérique du Nord,le Massif central,le Karakoram,les îles Éoliennes,4,,4
313,Géographie,Où se trouve le Popocatépetl ?,la Turquie,le Mexique,la Campanie,les Alpes,2,,4
314,Géographie,Où se trouve le mont Olympe ?,la Campanie,les Andes,le Karakoram,la Grèce,4,,2
315,Géographie,Où se trouve l'Ararat ?,le Caucase,la Sicile,le Mexique,la Turquie,4,,4
316,Géographie,Où se trouve le Denali ?,la Turquie,les Andes,les îles Éoliennes,l'Amérique du Nord,4,,4
317,Géographie,Quelle ville est la préfecture des Bouches-du-Rhône ?,Grenoble,Aurillac,Marseille,Quimper,3,,2
318,Géographie,Quelle ville est la préfecture du Rhône ?,Nantes,Rennes,Lille,Lyon,4,,1
319,Géographie,Quelle ville est la préfecture du Nord ?,Nancy,Lille,Rouen,Vannes,2,,2
320,Géographie,Quelle ville est la préfecture de la Gironde ?,Bordeaux,Poitiers,Marseille,Orléans,1,,2
321,Géographie,Quelle ville est la préfecture de la Haute-Garonne ?,Marseille,Toulouse,Ajaccio,Aurillac,2,,2
322,Géographie,Quelle ville est la préfecture de la Loire-Atlantique ?,Nantes,Rouen,Avignon,Angers,1,,2
323,Géographie,Quelle ville est la préfecture du Bas-Rhin ?,Quimper,Besançon,Strasbourg,Bordeaux,3,,2
324,Géographie,Quelle ville est la préfecture de l'Hérault ?,Quimper,Montpellier,Toulouse,Marseille,2,,2
325,Géographie,Quelle ville est la préfecture des Alpes-Maritimes ?,Rouen,Rennes,Nice,Dijon,3,,2
326,Géographie,Quelle ville est la préfecture de l'Ille-et-Vilaine ?,Avignon,Rennes,Vannes,Lille,2,,3
327,Géographie,Quelle ville est la préfecture de l'Isère ?,Ajaccio,Orléans,Saint-Lô,Grenoble,4,,3
328,Géographie,Quelle ville est la préfecture du Var ?,Toulon,Nantes,Amiens,Annecy,1,,3
329,Géographie,Quelle ville est la préfecture du Finistère ?,Toulon,Quimper,Alençon,Nantes,2,,4
330,Géographie,Quelle ville est la préfecture du Morbihan ?,Dijon,Vannes,Angers,Lille,2,,4
331,Géographie,Quelle ville est la préfecture du Vaucluse ?,Nantes,Annecy,Rennes,Avignon,4,,3
332,Géographie,Quelle ville est la préfecture du Calvados ?,Dijon,Metz,Rennes,Caen,4,,3
333,Géographie,Quelle ville est la préfecture de la Seine-Maritime ?,Nantes,Vannes,Lyon,Rouen,4,,3
334,Géographie,Quelle ville est la préfecture de la Marne ?,Montpellier,Chambéry,Châlons-en-Champagne,Carcassonne,3,,5
335,Géographie,Quelle ville est la préfecture de la Côte-d'Or ?,Dijon,Toulon,Mende,Vannes,1,,3
336,Géographie,Quelle ville est la préfecture du Puy-de-Dôme ?,Clermont-Ferrand,Besançon,Carcassonne,Strasbourg,1,,3
337,Géographie,Quelle ville est la préfecture de la Charente-Maritime ?,Bordeaux,Poitiers,Marseille,La Rochelle,4,,4
338,Géographie,Quelle ville est la préfecture des Pyrénées-Atlantiques ?,Dijon,Pau,Nancy,Metz,2,,4
339,Géographie,Quelle ville est la préfecture de la Haute-Savoie ?,Nantes,Vannes,Avignon,Annecy,4,,3
340,Géographie,Quelle ville est la préfecture de la Savoie ?,Chambéry,Ajaccio,Bordeaux,Besançon,1,,4
341,Géographie,Quelle ville est la préfecture du Loiret ?,Rennes,Grenoble,Bordeaux,Orléans,4,,3
342,Géographie,Quelle ville est la préfecture de l'Indre-et-Loire ?,Lyon,Dijon,Nancy,Tours,4,,3
343,Géographie,Quelle ville est la préfecture du Maine-et-Loire ?,Rouen,Lille,Dijon,Angers,4,,4
344,Géographie,Quelle ville est la préfecture de la Sarthe ?,Toulon,Grenoble,Le Mans,Toulouse,3,,3
345,Géographie,Quelle ville est la préfecture de la Vienne ?,Orléans,Toulouse,Poitiers,Avignon,3,,4
346,Géographie,Quelle ville est la préfecture du Doubs ?,Avignon,Aurillac,Poitiers,Besançon,4,,4
347,Géographie,Quelle ville est la préfecture de la Meurthe-et-Moselle ?,Caen,Nantes,Vannes,Nancy,4,,4
348,Géographie,Quelle ville est la préfecture de la Moselle ?,Lille,Rennes,Mende,Metz,4,,4
349,Géographie,Quelle ville est la préfecture de la Somme ?,Bastia,Rennes,Toulon,Amiens,4,,3
350,Géographie,Quelle ville est la préfecture de l'Aude ?,Poitiers,Saint-Lô,Chambéry,Carcassonne,4,,4
351,Géographie,Quelle ville est la préfecture de la Corse-du-Sud ?,Ajaccio,Annecy,Toulon,Grenoble,1,,3
352,Géographie,Quelle ville est la préfecture de la Haute-Corse ?,Rouen,Lille,Nantes,Bastia,4,,4
353,Géographie,Quelle ville est la préfecture de la Manche ?,Saint-Lô,Avignon,Grenoble,Ajaccio,1,,5
354,Géographie,Quelle ville est la préfecture de l'Orne ?,Grenoble,Alençon,Orléans,Quimper,2,,5
355,Géographie,Quelle ville est la préfecture du Cantal ?,Poitiers,Ajaccio,Besançon,Aurillac,4,,5
356,Géographie,Quelle ville est la préfecture de la Lozère ?,Tours,Mende,Rouen,Nantes,2,,5
357,Géographie,Quelles terres le détroit de Gibraltar sépare-t-il ?,l'Espagne et le Maroc,l'Australie et la Nouvelle-Guinée,la France et l'Angleterre,la Patagonie et la Terre de Feu,1,,2
358,Géographie,Quelles terres le détroit du Bosphore sépare-t-il ?,l'Iran et Oman,la Malaisie et Sumatra,l'Europe et l'Asie,la Russie et l'Alaska,3,,2
359,Géographie,Quelles terres le détroit de Béring sépare-t-il ?,l'Espagne et le Maroc,l'Europe et l'Asie,la Sicile et l'Italie,la Russie et l'Alaska,4,,2
360,Géographie,Quelles terres le pas de Calais sépare-t-il ?,la Patagonie et la Terre de Feu,Madagascar et l'Afrique,la France et l'Angleterre,la Malaisie et Sumatra,3,,1
361,Géographie,Quelles terres le détroit de Messine sépare-t-il ?,la France et l'Angleterre,la Russie et l'Alaska,l'Iran et Oman,la Sicile et l'Italie,4,,3
362,Géographie,Quelles terres le détroit d'Ormuz sépare-t-il ?,la Sicile et l'Italie,la Russie et l'Alaska,l'Espagne et le Maroc,l'Iran et Oman,4,,3
363,Géographie,Quelles terres le détroit de Malacca sépare-t-il ?,la Malaisie et Sumatra,la Patagonie et la Terre de Feu,l'Espagne et le Maroc,la Russie et l'Alaska,1,,4
364,Géographie,Quelles terres le détroit de Magellan sépare-t-il ?,l'Europe et l'Asie,la Malaisie et Sumatra,l'Iran et Oman,la Patagonie et la Terre de Feu,4,,4
365,Géographie,Quelles terres le canal de Mozambique sépare-t-il ?,la Patagonie et la Terre de Feu,Madagascar et l'Afrique,l'Europe et l'Asie,la Sicile et l'Italie,2,,3
366,Géographie,Quelles terres le détroit de Torres sépare-t-il ?,la Russie et l'Alaska,la Patagonie et la Terre de Feu,la France et l'Angleterre,l'Australie et la Nouvelle-Guinée,4,,5
367,Géographie,Entre quels pays s'étend la mer Morte ?,Israël et la Jordanie,la Suède et la Pologne,la Norvège et la Russie,l'Iran et la Russie,1,,2
368,Géographie,Entre quels pays s'étend la mer Caspienne ?,le Kazakhstan et l'Ouzbékistan,l'Iran et la Russie,l'Égypte et l'Arabie saoudite,la Norvège et la Russie,2,,3
369,Géographie,Entre quels pays s'étend la mer Baltique ?,l'Iran et la Russie,la Grèce et la Turquie,l'Égypte et l'Arabie saoudite,la Suède et la Pologne,4,,2
370,Géographie,Entre quels pays s'étend la mer Adriatique ?,l'Iran et la Russie,l'Italie et la Croatie,l'Irlande et le Royaume-Uni,la Norvège et la Russie,2,,2
371,Géographie,Entre quels pays s'étend la mer Égée ?,l'Italie et la Croatie,la Suède et la Pologne,la Norvège et la Russie,la Grèce et la Turquie,4,,3
372,Géographie,Entre quels pays s'étend la mer Noire ?,l'Italie et la Croatie,l'Ukraine et la Turquie,l'Iran et la Russie,la Norvège et la Russie,2,,2
373,Géographie,Entre quels pays s'étend la mer Rouge ?,Israël et la Jordanie,l'Italie et la Croatie,l'Iran et la Russie,l'Égypte et l'Arabie saoudite,4,,2
374,Géographie,Entre quels pays s'étend la mer d'Aral ?,la Suède et la Pologne,la Grèce et la Turquie,le Kazakhstan et l'Ouzbékistan,l'Égypte et l'Arabie saoudite,3,,4
375,Géographie,Entre quels pays s'étend la mer de Barents ?,l'Italie et la Croatie,l'Ukraine et la Turquie,la Norvège et la Russie,le Kazakhstan et l'Ouzbékistan,3,,5
376,Géographie,Entre quels pays s'étend la mer d'Irlande ?,la Norvège et la Russie,l'Irlande et le Royaume-Uni,l'Ukraine et la Turquie,le Kazakhstan et l'Ouzbékistan,2,,3
377,Géographie,Comment appelle-t-on les habitants de Monaco ?,les Auvergnats,les Monégasques,les Luxembourgeois,les Normands,2,,2
378,Géographie,Comment appelle-t-on les habitants de Malte ?,les Savoyards,les Maltais,les Provençaux,les Picards,2,,3
379,Géographie,Comment appelle-t-on les habitants de Chypre ?,les Périgourdins,les Alsaciens,les Chypriotes,les Maltais,3,,3
380,Géographie,Comment appelle-t-on les habitants du Luxembourg ?,les Alsaciens,les Écossais,les Luxembourgeois,les Andorrans,3,,2
381,Géographie,Comment appelle-t-on les habitants de Andorre ?,les Andorrans,les Alsaciens,les Béarnais,les Provençaux,1,,3
382,Géographie,Comment appelle-t-on les habitants de Saint-Marin ?,les Luxembourgeois,les Saint-Marinais,les Savoyards,les Normands,2,,5
383,Géographie,Comment appelle-t-on les habitants de l'Écosse ?,les Andorrans,les Écossais,les Corses,les Chypriotes,2,,1
384,Géographie,Comment appelle-t-on les habitants du Pays de Galles ?,les Picards,les Gallois,les Savoyards,les Bretons,2,,2
385,Géographie,Comment appelle-t-on les habitants de la Bretagne ?,les Picards,les Chypriotes,les Bretons,les Andorrans,3,,1
386,Géographie,Comment appelle-t-on les habitants de la Corse ?,les Maltais,les Corses,les Chypriotes,les Normands,2,,1
387,Géographie,Comment appelle-t-on les habitants de la Savoie ?,les Savoyards,les Monégasques,les Andorrans,les Alsaciens,1,,2
388,Géographie,Comment appelle-t-on les habitants de la Provence ?,les Provençaux,les Normands,les Monégasques,les Savoyards,1,,2
389,Géographie,Comment appelle-t-on les habitants de l'Alsace ?,les Alsaciens,les Provençaux,les Gallois,les Écossais,1,,2
390,Géographie,Comment appelle-t-on les habitants de la Normandie ?,les Alsaciens,les Normands,les Béarnais,les Maltais,2,,1
391,Géographie,Comment appelle-t-on les habitants du Béarn ?,les Béarnais,les Maltais,les Normands,les Gallois,1,,4
392,Géographie,Comment appelle-t-on les habitants du Périgord ?,les Luxembourgeois,les Périgourdins,les Béarnais,les Alsaciens,2,,4
393,Géographie,Comment appelle-t-on les habitants de l'Auvergne ?,les Périgourdins,les Alsaciens,les Maltais,les Auvergnats,4,,2
394,Géographie,Comment appelle-t-on les habitants de la Picardie ?,les Maltais,les Béarnais,les Picards,les Bretons,3,,3
395,Histoire,Quel surnom l'histoire a-t-elle donné à Louis XIV ?,le fondateur des Capétiens,le Roi-Soleil,Saint Louis,Philippe le Bel,2,,2
396,Histoire,Quel surnom l'histoire a-t-elle donné à Louis IX ?,le Roi-Soleil,Saint Louis,le Roi Fou,le dernier roi de l'Ancien Régime,2,,3
397,Histoire,Quel surnom l'histoire a-t-elle donné à Philippe II ?,Philippe Auguste,le dernier roi de l'Ancien Régime,le Roi de Bourges,le Roi-Soleil,1,,4
398,Histoire,Quel surnom l'histoire a-t-elle donné à Charles VII ?,le Roi de Bourges,Philippe le Bel,l'Universelle Aragne,le Roi Fou,1,,5
399,Histoire,Quel surnom l'histoire a-t-elle donné à Louis XI ?,le Roi Fou,l'Empereur à la barbe fleurie,le fondateur des Capétiens,l'Universelle Aragne,4,,5
400,Histoire,Quel surnom l'histoire a-t-elle donné à Henri IV ?,le Bon Roi Henri,le Roi-Soleil,le roi de la Renaissance,l'Empereur à la barbe fleurie,1,,2
401,Histoire,Quel surnom l'histoire a-t-elle donné à Charles VI ?,l'Empereur à la barbe fleurie,le Roi Fou,l'Universelle Aragne,le premier roi des Francs,2,,4
402,Histoire,Quel surnom l'histoire a-t-elle donné à Philippe IV ?,le Bon Roi Henri,le roi de la Renaissance,Philippe le Bel,le Roi-Soleil,3,,3
403,Histoire,Quel surnom l'histoire a-t-elle donné à Charlemagne ?,Philippe le Bel,l'Empereur à la barbe fleurie,le premier roi des Francs,l'Universelle Aragne,2,,4
404,Histoire,Quel surnom l'histoire a-t-elle donné à Clovis ?,Saint Louis,le Roi-Soleil,l'Universelle Aragne,le premier roi des Francs,4,,2
405,Histoire,Quel surnom l'histoire a-t-elle donné à Hugues Capet ?,le fondateur des Capétiens,l'Universelle Aragne,le Bon Roi Henri,Philippe le Bel,1,,4
406,Histoire,Quel surnom l'histoire a-t-elle donné à François Ier ?,Saint Louis,le roi de la Renaissance,le fondateur des Capétiens,Philippe le Bel,2,,3
407,Histoire,Quel surnom l'histoire a-t-elle donné à Louis XVI ?,le Roi Fou,l'Universelle Aragne,le Roi-Soleil,le dernier roi de l'Ancien Régime,4,,2
408,Histoire,En quelle année eut lieu la bataille de Waterloo ?,1571,1066,1525,1815,4,,2
409,Histoire,En quelle année eut lieu la bataille de Austerlitz ?,1805,1515,1066,1916,1,,3
410,Histoire,En quelle année eut lieu la bataille de Marignan ?,1916,1415,1815,1515,4,,2
411,Histoire,En quelle année eut lieu la bataille de Azincourt ?,1066,1525,1415,1916,3,,4
412,Histoire,En quelle année eut lieu la bataille de Bouvines ?,1792,1214,1916,1943,2,,4
413,Histoire,En quelle année eut lieu la bataille de Hastings ?,1066,1943,1525,1792,1,,3
414,Histoire,En quelle année eut lieu la bataille de Poitiers ?,-52,1916,1066,732,4,,3
415,Histoire,En quelle année eut lieu la bataille de Alésia ?,1415,1805,1815,-52,4,,3
416,Histoire,En quelle année eut lieu la bataille de Verdun ?,1214,1515,1066,1916,4,,2
417,Histoire,En quelle année eut lieu la bataille de Stalingrad ?,1916,1571,1943,1805,3,,2
418,Histoire,En quelle année eut lieu la bataille de Trafalgar ?,1805,1415,1815,1792,1,,4
419,Histoire,En quelle année eut lieu la bataille de Valmy ?,1571,1815,1805,1792,4,,4
420,Histoire,En quelle année eut lieu la bataille de Lépante ?,1805,1643,1415,1571,4,,5
421,Histoire,En quelle année eut lieu la bataille de Pavie ?,1643,1525,1066,1805,2,,5
422,Histoire,En quelle année eut lieu la bataille de Rocroi ?,1916,1515,1643,1815,3,,5
423,Histoire,En quelle année eut lieu la bataille de Iéna ?,1525,1805,1806,1943,3,,5
424,Histoire,En quelle année eut lieu la bataille de Sedan ?,1943,1870,1525,1805,2,,4
425,Histoire,En quelle année eut lieu la bataille de la Marne ?,1805,1914,1792,1515,2,,3
426,Histoire,En quelle année eut lieu la bataille de Dunkerque ?,1943,1940,1571,1214,2,,3
427,Histoire,En quelle année eut lieu la bataille de Midway ?,1942,1916,1415,1792,1,,4
428,Histoire,En quelle année a eu lieu la prise de la Bastille ?,1871,1804,1492,1789,4,,1
429,Histoire,En quelle année a eu lieu la chute du mur de Berlin ?,1848,1789,1871,1989,4,,1
430,Histoire,En quelle année a eu lieu le débarquement de Normandie ?,1848,1944,1789,1919,2,,1
